uuid,day_type,quarter_hour_of_day,from,to,probability
fd1824b5-d06b-4e65-bd19-0904f8e504ff,sunday,79,work,home,0.6666666666666666
e93a8b38-6017-4b19-9a0d-14accffe7567,sunday,79,work,work,0.3333333333333333
9df9da68-bd12-4163-afb4-2f78d96be375,sunday,79,work,shopping,0
88576187-db9e-4470-94a5-aae5c13ac810,sunday,79,work,leisure,0
62bd176e-a976-4e8d-a3ef-bd806ad144cc,sunday,79,work,other,0
7c76a1a0-c37b-4904-8890-e993c8103524,sunday,79,shopping,home,0.8297872340425532
31ce533e-4e5e-4d1f-9235-40cbf712d5f6,sunday,79,shopping,work,0
869cbf9a-88a7-44b0-9d86-dd357c25d4f3,sunday,79,shopping,shopping,0.0851063829787234
d1ad6ffe-ef5e-4a3f-822b-f8d39fe87622,sunday,79,shopping,leisure,0.0425531914893617
3a2513c3-3768-446f-a5db-83714fab4c46,sunday,79,shopping,other,0.0425531914893617
92e91c82-fe9c-4e4a-8a27-69c65846d706,sunday,79,leisure,home,0.8962264150943396
01d15dcf-067a-4565-8739-12f603d87001,sunday,79,leisure,work,0
51d1b3d4-3b3c-4a66-8e0a-e4e3d4bf3544,sunday,79,leisure,shopping,0
653c6c05-c6ef-4b06-a59e-befb85c61513,sunday,79,leisure,leisure,0.0660377358490566
701d60c2-0006-4bd7-859e-0877db99aef6,sunday,79,leisure,other,0.03773584905660377
3399c310-11dc-4846-ab47-68486a155b14,sunday,79,other,home,0.8378378378378378
619c39ae-c0e9-43f3-9aeb-142809ac16ef,sunday,79,other,work,0
839d2b0f-047c-4c81-8111-c1fdaeb72a80,sunday,79,other,shopping,0
b2fdb2c3-3c27-4684-9931-88fc92295370,sunday,79,other,leisure,0.05405405405405406
53219642-bb84-4274-9a59-5091c7463889,sunday,79,other,other,0.10810810810810811
0f36bb71-9a43-4988-8c08-cf18cc684ebd,sunday,80,home,home,0.06
80f00916-3092-4511-b3c7-cb326eeb97fa,sunday,80,home,work,0.08
11cff195-6586-477e-b471-1ea7840bb94f,sunday,80,home,shopping,0.18
0ffb2ce4-9e32-40f9-8654-0d4ea016cc71,sunday,80,home,leisure,0.42
309b5974-5677-4500-9349-594be9f0fbbe,sunday,80,home,other,0.26
846d77f1-4bd2-4a5b-8cef-bee0aea8bb93,sunday,80,work,home,1.0
4763c582-1481-4aee-bd86-38fe4331ba6b,sunday,80,work,work,0
981adc3b-6680-4ccb-880d-bb633f8449ab,sunday,80,work,shopping,0
0c0578f4-af41-43a8-8964-a318d2ddea0c,sunday,80,work,leisure,0
3edad06b-912d-4a5a-9da8-b3c54ce567c4,sunday,80,work,other,0
5b480204-2b0c-4502-afea-e1b3f9daf191,sunday,80,shopping,home,0.9178082191780822
557e6a12-93a9-4d97-b6b7-8fadeaf63a10,sunday,80,shopping,work,0
e2db2519-208e-4b32-98a3-757a50302e7f,sunday,80,shopping,shopping,0.0547945205479452
b8dcb59a-fa0f-4642-af92-c040f96d0235,sunday,80,shopping,leisure,0.0273972602739726
274de502-908e-4c1f-85b5-6b911315fa78,sunday,80,shopping,other,0
ef8767ec-ea1d-48b3-9983-c7947ac19f18,sunday,80,leisure,home,0.8807339449541285
6b1864b0-fb8b-4387-b761-6b6674ae435b,sunday,80,leisure,work,0
f9f1b785-ec8f-495a-970d-bc20009d7469,sunday,80,leisure,shopping,0.013761467889908258
e994ecf8-bfb3-4c74-962b-9856175fe9a5,sunday,80,leisure,leisure,0.07339449541284404
c4b04888-2c69-4983-8e24-3d9c32aac6c7,sunday,80,leisure,other,0.03211009174311927
967cc5cb-c97d-4024-b577-7fded21eea50,sunday,80,other,home,0.8823529411764706
b3135215-1521-4f7b-9c19-3c651782009b,sunday,80,other,work,0
b899bd9b-aad2-4f24-9b5a-319d62004c54,sunday,80,other,shopping,0
45dacd72-4e0e-4fc4-8f6b-b0cf53bfb9b0,sunday,80,other,leisure,0
ead9fb23-03f3-495c-9e0c-9cecd42d7e91,sunday,80,other,other,0.11764705882352941
68a6056e-a547-4009-a708-2629bbb626dc,sunday,81,home,home,0.10526315789473684
4c1b3128-e330-4a07-8367-37e918a51d81,sunday,81,home,work,0.10526315789473684
8711ea7a-55fe-44b3-9b75-0e336bd784b2,sunday,81,home,shopping,0.2631578947368421
5a3c0302-57bf-4339-99c7-964208b7b9e1,sunday,81,home,leisure,0.3684210526315789
752f8cec-ae8f-47ad-bfe4-0a5a3b33fd16,sunday,81,home,other,0.15789473684210525
f179b987-3e2f-4437-ad3d-26e7e5af05a7,sunday,81,work,home,0.8
60458f94-c130-4b5a-bec3-21595eade400,sunday,81,work,work,0
118e60c7-3d0f-4e8b-842b-c8bae03d1fe0,sunday,81,work,shopping,0.1
0c5b253f-439b-42f5-8f3f-b556262b7ca0,sunday,81,work,leisure,0.1
1f0c6398-1364-4f52-9405-ff0878be2702,sunday,81,work,other,0
7ba7b005-f145-45d9-b1e2-c42fca1600e5,sunday,81,shopping,home,0.875
42aedff9-0a33-478b-b763-5674e394ea7b,sunday,81,shopping,work,0
fc052708-8d1b-4a13-938f-8880d405a712,sunday,81,shopping,shopping,0.09375
a082ff58-3feb-45e4-8c23-489fba166632,sunday,81,shopping,leisure,0.03125
0fe7fe71-3f21-46b2-b17c-a077a6e47f30,sunday,81,shopping,other,0
186724c8-917b-4685-bc2f-2a3b05daf7b7,sunday,81,leisure,home,0.9125
872ce7fa-2e8c-467f-8bff-0f901aee37c4,sunday,81,leisure,work,0
77e7f557-896b-4a0a-8e27-dcc4e7d30af4,sunday,81,leisure,shopping,0.0125
c6345d52-4b68-45d3-a565-d1b58a51c603,sunday,81,leisure,leisure,0.0375
38b83eae-8f60-4038-9d09-95fc9e3caf37,sunday,81,leisure,other,0.0375
a123440f-961b-42db-8a8b-e37e04007325,sunday,81,other,home,0.8518518518518519
e862efe4-99c9-483e-a3ce-4dde1d1a9bdd,sunday,81,other,work,0
0c4a24dd-1666-41f8-99e8-8a46c99af91e,sunday,81,other,shopping,0
6f574e9e-feed-437e-abde-4cb02b3a03ed,sunday,81,other,leisure,0.1111111111111111
a12244a1-06ee-46fd-84aa-2e340cad9b86,sunday,81,other,other,0.037037037037037035
d230cce4-3fed-4a9f-9c82-5958fc15ab1c,sunday,82,home,home,0.058823529411764705
6c70dab3-d76c-4efc-b432-47695d8934f8,sunday,82,home,work,0.058823529411764705
a35d1d11-dc4c-497a-9b21-b055ee5aed39,sunday,82,home,shopping,0.17647058823529413
8d72f2d4-e05b-44e1-87df-4597e4227d32,sunday,82,home,leisure,0.4117647058823529
ee107470-c861-4f7c-b401-8d3e871a35cf,sunday,82,home,other,0.29411764705882354
86b2630f-9a57-4e8b-ab22-312ad408e811,sunday,82,work,home,0.875
3f51e1dc-ce07-4ca1-b672-11f3fc1b656b,sunday,82,work,work,0.125
58285697-059c-464e-ae07-3793c9bca538,sunday,82,work,shopping,0
3c1e7317-99cd-4036-b4b3-917a514cc8be,sunday,82,work,leisure,0
dccc4eee-da4a-480d-863c-033714e7e2e7,sunday,82,work,other,0
118e5937-bde0-4744-a21f-4d4825d3b121,sunday,82,shopping,home,0.9523809523809523
4a2f9d88-fe11-420e-8c98-9acecee0b3aa,sunday,82,shopping,work,0
a16ef2fb-8fb8-4d12-8100-9306582d288d,sunday,82,shopping,shopping,0.023809523809523808
79f813d3-604a-42b4-b888-e4f4704770d4,sunday,82,shopping,leisure,0.023809523809523808
a93b7980-9ab9-4844-b171-0cf06ef7dfa5,sunday,82,shopping,other,0
4021f167-2b5d-466b-b91e-e5db78aa7b39,sunday,82,leisure,home,0.9689922480620154
2d7b8ef3-bed8-47f2-909d-5a8e25d39fc6,sunday,82,leisure,work,0
14acaa3e-b34e-4fbf-a532-dbcd63d622da,sunday,82,leisure,shopping,0
e6ab27ee-2b74-4dde-af4d-e283f74cf249,sunday,82,leisure,leisure,0.031007751937984496
64afdc1e-8b7f-45bc-b385-b63b167e96c4,sunday,82,leisure,other,0
7c0fdb38-5afa-4dc1-b4e7-1b1f68dafa92,sunday,82,other,home,0.75
9b72e86e-891f-4eb9-b476-30c661753b26,sunday,82,other,work,0.05555555555555555
ed3fe6a3-1daf-48ed-9cd4-d459674a80c7,sunday,82,other,shopping,0.027777777777777776
1407f9ec-d709-49ee-819c-da84a36ed518,sunday,82,other,leisure,0.027777777777777776
04d3385c-5047-4a05-b317-a7285d2fc697,sunday,82,other,other,0.1388888888888889
d8fd931e-bf04-4c51-831b-b204dd452788,sunday,83,home,home,0.15384615384615385
2e3cf521-a4a9-443b-beed-ccaf4c30992b,sunday,83,home,work,0.07692307692307693
5bad6a65-7d82-46fe-b0df-ea2be2d4b758,sunday,83,home,shopping,0.15384615384615385
ce499b37-14dc-4a05-92ae-46f7195ff59e,sunday,83,home,leisure,0.07692307692307693
45c43e95-6cb1-4b3c-96e2-ebce0327296e,sunday,83,home,other,0.5384615384615384
9a4cd0c9-aef6-4c33-84ad-e977091fb139,sunday,83,work,home,1.0
95a92aac-0bbe-44c2-9db6-8ac410447a44,sunday,83,work,work,0
81ffc750-5161-4dca-9d0d-48a7a8aa8aae,sunday,83,work,shopping,0
770419cb-efca-4a74-8c4a-14acf097b234,sunday,83,work,leisure,0
089030da-4b9a-435d-b289-a826ebb65004,sunday,83,work,other,0
161785dd-680e-4081-b146-856dc27fb57c,sunday,83,shopping,home,0.9090909090909091
fd084348-4ca0-4789-8ce1-01ab20a3e43c,sunday,83,shopping,work,0
51ecf842-0595-4b8d-b6ec-c9e858be96cb,sunday,83,shopping,shopping,0
90d53a2f-d18b-43b6-b3be-ad7fca5b2abb,sunday,83,shopping,leisure,0.09090909090909091
28e464aa-76a6-410f-96c4-f216efbc5063,sunday,83,shopping,other,0
ec83463e-36ce-4ba1-86c1-fa1bdd5204f4,sunday,83,leisure,home,0.9333333333333333
dae29dc6-cb66-4bc8-adce-417325f4aac1,sunday,83,leisure,work,0.022222222222222223
1ae74f6f-3ff5-4647-b36d-b2872045bf06,sunday,83,leisure,shopping,0
17d6cfdf-00b1-452b-92b0-d4388cd9fe36,sunday,83,leisure,leisure,0.022222222222222223
3a7cb863-bb03-4ae1-9ac4-4672e9e0b2e9,sunday,83,leisure,other,0.022222222222222223
2ed710dd-7219-4c0e-a1e4-f40abd841686,sunday,83,other,home,0.9166666666666666
9d666240-6858-4518-9204-c715aaca48a6,sunday,83,other,work,0
46427814-6a28-4f8e-90a5-51ede5a0b135,sunday,83,other,shopping,0.08333333333333333
31ba39e6-026c-4deb-880f-1cddfa4f7a13,sunday,83,other,leisure,0
852af334-814a-4578-800c-e5e5ae9da9d4,sunday,83,other,other,0
0dc33ccc-1642-49e1-b134-d9d8cc4572db,sunday,84,home,home,0.05555555555555555
39fd9145-fa14-4c00-b717-f76fc33e3074,sunday,84,home,work,0.2222222222222222
c462ab75-1301-4439-9391-e4eeccce9feb,sunday,84,home,shopping,0.16666666666666666
62beef65-55f7-4211-b3c6-c5f2772a8a9c,sunday,84,home,leisure,0.3333333333333333
66fa838e-a50b-4b4f-ac40-374536d1d51c,sunday,84,home,other,0.2222222222222222
293ef87a-a3a2-4ecb-8015-73f211434fbd,sunday,84,work,home,0.9444444444444444
677165cc-8248-4a42-b8c2-840ed480132a,sunday,84,work,work,0
ab9b8ac7-62dc-484d-813a-ffd5b2265e0f,sunday,84,work,shopping,0
b7b516e0-6e6f-4da5-a9b1-dd417a3686d7,sunday,84,work,leisure,0
24304165-819d-4bd1-aaec-21b1523f8ef4,sunday,84,work,other,0.05555555555555555
c7f1d767-5a69-46c2-8700-29a115f0ef0d,sunday,84,shopping,home,0.926829268292683
ebdba55b-bac9-49b1-b6e1-dce748aeac2b,sunday,84,shopping,work,0.024390243902439025
56099c47-da77-40b0-b613-07c253267ed7,sunday,84,shopping,shopping,0.024390243902439025
5c3242fd-b9a1-40bc-a377-3414288872d1,sunday,84,shopping,leisure,0.024390243902439025
e1c1c883-62b0-4036-bc65-b372e9fe5596,sunday,84,shopping,other,0
9e33f95f-c616-47a8-b741-fee524d88e7e,sunday,84,leisure,home,0.9426751592356688
b50d0846-83c0-4a23-8ad6-deb751c6998e,sunday,84,leisure,work,0
aae4f7e6-8b06-4267-927c-c32adeab7e3f,sunday,84,leisure,shopping,0.006369426751592357
2b7b176a-c3d2-4889-9eae-44cf3bb84959,sunday,84,leisure,leisure,0.044585987261146494
2002c772-e621-4e31-9ec9-6c7ffb4029a4,sunday,84,leisure,other,0.006369426751592357
0e1f6486-f07d-4392-ad83-88f230144336,sunday,84,other,home,0.9583333333333334
c3d2ee69-1631-40bb-a3b8-25620e20b320,sunday,84,other,work,0
fcc2093d-cdf0-4410-bd4a-beb64ba34946,sunday,84,other,shopping,0.041666666666666664
761b1865-09b6-4e95-a51b-ae64dbbeb5d5,sunday,84,other,leisure,0
f4aec041-bb15-482f-b356-8cf80a81f374,sunday,84,other,other,0
1a6c402c-484c-4308-9b1f-01ffbe9045df,sunday,85,home,home,0
5668e143-143f-43b8-a6ca-c280b51f7473,sunday,85,home,work,0.18181818181818182
0b6c590f-8de3-4650-922d-793a4cd7de7f,sunday,85,home,shopping,0
83409d6f-46fb-4006-a7bf-7d9f07fd923f,sunday,85,home,leisure,0.09090909090909091
9855d5be-9e79-499d-8892-93b6d84b76ae,sunday,85,home,other,0.7272727272727273
df64efa9-5dbd-47c4-97d8-a9845994f08a,sunday,85,work,home,0.8571428571428571
f1e9e089-7471-4e0f-b867-adddc58433af,sunday,85,work,work,0
907e9264-5455-4411-b11b-eb0250020bd1,sunday,85,work,shopping,0
65308e1b-db4e-4507-80ea-9403bdceb117,sunday,85,work,leisure,0
6d74f644-d8ed-422c-8f63-55526609c47b,sunday,85,work,other,0.14285714285714285
abf46a48-16fd-4c98-9c9d-390471bd5319,sunday,85,shopping,home,1.0
b26d9f14-d768-4144-8557-d9e3958debe0,sunday,85,shopping,work,0
92624109-09de-49f9-b332-4b85b53cb1f4,sunday,85,shopping,shopping,0
ea1a1af7-9799-4a83-a412-a87d8f20921c,sunday,85,shopping,leisure,0
55a1eeaa-153d-45aa-9084-2b7edaa05c95,sunday,85,shopping,other,0
dee661d3-7143-4540-9fb8-c156ef3d3480,sunday,85,leisure,home,0.7631578947368421
70c002e0-72ba-4239-ae00-a09ecd5016a8,sunday,85,leisure,work,0.02631578947368421
587224f2-3ee4-4814-811a-95b01a8eb0a2,sunday,85,leisure,shopping,0
38ee2a53-5344-490c-8d1b-159b6a478874,sunday,85,leisure,leisure,0.13157894736842105
f65cdd98-1c08-444a-8600-16ae80cdc2a1,sunday,85,leisure,other,0.07894736842105263
f5da66ee-721a-4aa3-95b9-a420756baa3e,sunday,85,other,home,0.7142857142857143
21a905ef-fc8b-4a64-a3e2-8cb96114ed1e,sunday,85,other,work,0
d7afca88-5860-427a-b643-8d264a693199,sunday,85,other,shopping,0
928cec21-0db2-44a3-b6ff-88acfb21cf58,sunday,85,other,leisure,0
dfa371c8-41e5-4bc5-86e5-8af3184df660,sunday,85,other,other,0.2857142857142857
f871638c-18af-49cd-bce1-21bf1e5db43f,sunday,86,home,home,0.16666666666666666
7286aeb8-b97e-4565-bb23-fe65922edd1c,sunday,86,home,work,0.4166666666666667
55b6e992-93e6-4030-b743-cf303fe61cc6,sunday,86,home,shopping,0.08333333333333333
a751658f-ad39-49c4-b867-aa777e7678b8,sunday,86,home,leisure,0.08333333333333333
78bf7b63-aa95-4430-be89-abde7d132594,sunday,86,home,other,0.25
032bc984-8f29-4834-8a74-922e8f2e9f7e,sunday,86,work,home,1.0
b3cb9fb8-7964-4995-9c03-b07c253fe3fc,sunday,86,work,work,0
4ef317f8-0c32-4445-bede-36ba529c071f,sunday,86,work,shopping,0
991e3fb4-ae51-4f44-8193-77380f5b5410,sunday,86,work,leisure,0
a2b54465-46a0-4975-a8ec-4be98e82215a,sunday,86,work,other,0
18decf38-beb0-4215-ae2b-53c11620dcf4,sunday,86,shopping,home,0.8888888888888888
1659f7e0-c274-47c1-9ad0-11f4cbeb9796,sunday,86,shopping,work,0
c49cc960-26e7-44c3-870d-6060d9dfcb9e,sunday,86,shopping,shopping,0.1111111111111111
8d813798-f927-45f9-a175-4401ae1ea8d3,sunday,86,shopping,leisure,0
aef355aa-258a-4ae1-8ea9-eadda462da0e,sunday,86,shopping,other,0
b9ce2066-529c-4919-854e-c847e4ab10a6,sunday,86,leisure,home,0.9468085106382979
f6cc3561-26f3-44fa-98a2-2d28b0bc7b41,sunday,86,leisure,work,0.010638297872340425
9a367420-605d-406a-812c-72b102a48adf,sunday,86,leisure,shopping,0
77202492-690e-4a0c-b863-8971839c8f50,sunday,86,leisure,leisure,0.0425531914893617
586be605-587b-478f-b443-fa0d038c724f,sunday,86,leisure,other,0
fdd4dca9-32b0-4c05-ab29-36fd936adf0b,sunday,86,other,home,0.6666666666666666
0d72d1b0-8789-42b7-8c3a-fb59e0e8c20d,sunday,86,other,work,0
ec54561d-54cb-4315-a328-441695a5428f,sunday,86,other,shopping,0
a94aaec4-0c9d-4bab-ab83-6158d17693eb,sunday,86,other,leisure,0
05790b3a-15d2-4c45-96b7-7358c2e200aa,sunday,86,other,other,0.3333333333333333
c8fd22b5-d411-42f1-8140-045fc2ee931a,sunday,87,home,home,0
3d260554-6776-4435-91aa-86af950f0d81,sunday,87,home,work,0
57313324-596b-4187-9659-8ca95ef77d9b,sunday,87,home,shopping,0.6666666666666666
919d2279-6912-4ce1-a1c3-5d26a6ec6579,sunday,87,home,leisure,0.3333333333333333
3377772e-809c-4431-ad49-cf015e952e7c,sunday,87,home,other,0
742a21af-90c4-4fd6-9ef9-39f7b8279f9b,sunday,87,work,home,0.8
dea9d593-d60b-4c80-9322-baf06b3474ff,sunday,87,work,work,0
0881aa3d-7931-4c26-9e8c-db2ed42b33ac,sunday,87,work,shopping,0
a86b4bcf-cc26-4b5b-bb94-72104be97723,sunday,87,work,leisure,0
a5cc4b40-cf36-4250-910b-51434f4bf964,sunday,87,work,other,0.2
0bb1e4ba-9293-46a9-a276-3c49e302d96d,sunday,87,shopping,home,0.5833333333333334
c9a8e231-ac23-40f0-8ae1-5004e981477a,sunday,87,shopping,work,0
dfda4400-4d1a-4e5a-8009-bd8d2d7aea57,sunday,87,shopping,shopping,0.3333333333333333
dc5f7811-0a5c-4803-a8f4-1c8b6e08d0ac,sunday,87,shopping,leisure,0.08333333333333333
3fd4e30e-b808-4922-8f4f-7cfe103027e4,sunday,87,shopping,other,0
e83cc5a2-2e0e-4a05-99ee-9bd1a9ffdf17,sunday,87,leisure,home,0.9333333333333333
e5fc2f74-eb12-4d21-95f9-59f88727f16f,sunday,87,leisure,work,0
c0469f9f-fb71-4e76-b56d-97048bc1a22a,sunday,87,leisure,shopping,0.022222222222222223
41f1f67d-1c6f-45e9-aa2c-d8f4fe1b9406,sunday,87,leisure,leisure,0.044444444444444446
179b147a-f7d0-415a-b554-fb077b0f41fa,sunday,87,leisure,other,0
2652e381-22eb-4b29-9182-452bc2967675,sunday,87,other,home,0.6
ebfe0648-97c9-49ab-8a44-93e7f91248ce,sunday,87,other,work,0
3bb4dc34-7c04-4c6f-a011-6268312bba18,sunday,87,other,shopping,0
d899575d-9037-4ff8-a9dd-5c7168a81202,sunday,87,other,leisure,0
afa17cff-3cec-45b9-a4b8-5fb2eef35f44,sunday,87,other,other,0.4
5e62ba7c-ce95-4c27-9d21-807ebf02c392,sunday,88,home,home,0.1111111111111111
f04f847c-37ff-4cff-9542-488eb342660c,sunday,88,home,work,0.2222222222222222
c78f7923-dcd1-417e-b4c1-f1e88fdb75f4,sunday,88,home,shopping,0.1111111111111111
2d12c68b-c095-46c7-8728-1a74b39e7709,sunday,88,home,leisure,0.2222222222222222
9b1e0b4a-7487-4811-9189-d269ffa2afbd,sunday,88,home,other,0.3333333333333333
4e14aa91-e1a7-4add-881c-f2b9edf89f40,sunday,88,work,home,0.9333333333333333
a807cc15-3da7-4914-a964-4454efeb5e43,sunday,88,work,work,0
974de7fa-aaf9-4183-a2fa-99e4267c8b0f,sunday,88,work,shopping,0.06666666666666667
06b4753a-b37b-4ef6-b5a0-f0f8981cfc34,sunday,88,work,leisure,0
01e83db8-2f95-4ac7-b7d9-c485ad5df54b,sunday,88,work,other,0
5ed9a400-5ec4-47ea-adea-cd64c6d38c47,sunday,88,shopping,home,0.7619047619047619
458d5815-4eef-41ea-ac4b-de0f32070d3c,sunday,88,shopping,work,0
80c73b41-433f-4262-8063-8d60af6fed70,sunday,88,shopping,shopping,0.09523809523809523
c399801b-211d-4ca6-959e-04195c08cac7,sunday,88,shopping,leisure,0.047619047619047616
b39bc181-cbf6-4423-9c05-405198a6c563,sunday,88,shopping,other,0.09523809523809523
af87be1a-36a1-498a-9b86-8eed78862e23,sunday,88,leisure,home,0.9270833333333334
8fb22a5d-ac67-4146-a3ff-edab90ab5e4c,sunday,88,leisure,work,0
72f5001e-9d4f-4a93-9e93-d27df9448107,sunday,88,leisure,shopping,0
7baf9d5d-468e-4d59-919c-2bbf5e50d87d,sunday,88,leisure,leisure,0.0625
41e5604f-df77-426c-920b-6f37447399b7,sunday,88,leisure,other,0.010416666666666666
757a0d28-0d4b-40e8-a6a5-f9d79752e88c,sunday,88,other,home,0.6428571428571429
a598fb5c-1591-45db-a650-c80c5867b83d,sunday,88,other,work,0
2200751a-8da9-4ac0-bb18-615fe5e0b202,sunday,88,other,shopping,0.07142857142857142
d33ecb16-6c50-409b-afab-61416a57c9d0,sunday,88,other,leisure,0
c8a32e19-e277-41f5-8bee-5d290c2c5ea5,sunday,88,other,other,0.2857142857142857
57cf185c-253e-46e8-b0ad-933cec429a0d,sunday,89,home,home,0
79a53137-a200-42e8-82bf-c9a854ecfbdd,sunday,89,home,work,0
465a7d1d-bda3-4bdd-955e-c8d24808d891,sunday,89,home,shopping,0
9f103930-208a-44de-85b0-d07da56e640b,sunday,89,home,leisure,0.6666666666666666
842f453c-f3e2-4232-acb5-4cd9d5f483fe,sunday,89,home,other,0.3333333333333333
38ff4a1c-4238-4867-9591-07ceabd4a78f,sunday,89,work,home,1.0
b2559b42-700e-449e-833f-4a423fad97ad,sunday,89,work,work,0
630d02d1-2d8c-4b74-b5de-99065bf5ac65,sunday,89,work,shopping,0
a94f924b-65c4-4595-933c-bb26b527838d,sunday,89,work,leisure,0
5e41b5ff-7fda-4f35-a2cd-639ac2afae5d,sunday,89,work,other,0
3194366a-a001-4a10-98bb-ee75d3b46b96,sunday,89,shopping,home,1.0
73fb5842-5100-474a-b1e1-aaff467e7f55,sunday,89,shopping,work,0
73438aee-027b-4547-b110-ead8ad2d069e,sunday,89,shopping,shopping,0
42ca3255-9ca7-4dc8-ad7f-249c14808eef,sunday,89,shopping,leisure,0
8b278623-71d8-4bfa-a3ca-dd51f79d7508,sunday,89,shopping,other,0
0ba22fc9-2a88-4194-a3c1-4b3be3465f0e,sunday,89,leisure,home,0.92
ea6a9498-9abe-47fb-90e3-221cc5d74b15,sunday,89,leisure,work,0
52354c25-ad2c-406e-8920-cea297d4499e,sunday,89,leisure,shopping,0
982b1ef5-478b-4e32-baac-a3891b8d557f,sunday,89,leisure,leisure,0.08
9fcd09de-6b2f-44a2-8986-5e0b2ef610c4,sunday,89,leisure,other,0
e496c8ee-c4f9-4287-9a42-f6a87f8f9001,sunday,89,other,home,1.0
57b62cbf-bc96-4272-ab13-4ab80213b778,sunday,89,other,work,0
55a1fdaf-dfda-43d3-8474-d6a460a66fee,sunday,89,other,shopping,0
432952a0-7d53-4215-bf32-0d1ce00f1d2d,sunday,89,other,leisure,0
e457bed3-9600-4b30-aa9f-167590ac7ac4,sunday,89,other,other,0
8b1792d4-1a57-48f2-8053-3583aea66506,sunday,90,home,home,0
110d5e16-0f9e-4e05-8172-d81f1c1d2ae3,sunday,90,home,work,0.14285714285714285
f872da2d-c40b-439a-8045-c600e53a0405,sunday,90,home,shopping,0
4f1872a3-a79b-4c8c-a658-c35c65278b11,sunday,90,home,leisure,0.14285714285714285
ca7c4a8d-9170-479d-8f87-aad1d89fc47d,sunday,90,home,other,0.7142857142857143
357cf198-b2e2-4b80-b1e3-4ae32d4c2f37,sunday,90,work,home,0.9230769230769231
a7f8bf1a-7436-4437-bac1-60029a11b6ed,sunday,90,work,work,0.07692307692307693
b1e5d73c-f68b-49ae-af5c-42ea810be412,sunday,90,work,shopping,0
056b413e-e8a2-4e98-8af1-d0640a74b3b7,sunday,90,work,leisure,0
29b9f05b-735a-4bee-907b-78fcdd829e59,sunday,90,work,other,0
26403476-9dba-4714-af1e-65ed73e48986,sunday,90,shopping,home,0.8571428571428571
e2d51378-652f-4476-9eca-877a5e960e37,sunday,90,shopping,work,0
d195937c-4fa4-445b-909b-16860fcd3c8f,sunday,90,shopping,shopping,0.14285714285714285
20507076-0568-4059-9883-a7bfcdd96365,sunday,90,shopping,leisure,0
07f4c462-cc1c-4ca0-b02a-15d4eb0d9ff1,sunday,90,shopping,other,0
4bf8e258-f123-4dbd-a96b-a4b72deb9913,sunday,90,leisure,home,0.8823529411764706
d319b25a-7901-46f8-a648-fd6f14f5fc31,sunday,90,leisure,work,0
990e7668-01bb-4b2b-8831-ff87d941865f,sunday,90,leisure,shopping,0.0392156862745098
6427e4fd-3853-4b5e-a2fc-36f757f39153,sunday,90,leisure,leisure,0.0784313725490196
7cf41e84-709d-4900-a960-7462fa91edc5,sunday,90,leisure,other,0
5f6fedf6-11b6-4b61-bd52-b8768cc93dc0,sunday,90,other,home,0.7727272727272727
95b8ae2f-cb7f-4b31-9415-cffd5cb03636,sunday,90,other,work,0
a9c09c3b-5d3e-4621-b570-ff5dcca00ac7,sunday,90,other,shopping,0
76405134-0983-4de2-a75b-62b9c28e93bb,sunday,90,other,leisure,0
85138812-6fe0-4e6b-b5b5-8e20db10306e,sunday,90,other,other,0.22727272727272727
fdfc9267-631a-48fc-84bb-cd14ecd15f52,sunday,91,home,home,0
b6145e2d-fffc-4669-a71f-9b6a04754c7e,sunday,91,home,work,0
ff799d8a-01c7-4a90-bcc4-da7788d964f5,sunday,91,home,shopping,0
03c371b3-e0ba-4b8c-9448-eeb8871a6363,sunday,91,home,leisure,0
1b569de9-6619-4682-a63d-76a14ef9f535,sunday,91,home,other,1.0
293a4ca4-51dc-4308-bb8b-08e05aeab7be,sunday,91,work,home,0.6666666666666666
96511a31-906f-444e-8a61-6c94d119c3e8,sunday,91,work,work,0.3333333333333333
a505ba20-7e92-4d96-9900-84195d9edea2,sunday,91,work,shopping,0
c0ba830f-0651-4540-8fa7-a618642ecb41,sunday,91,work,leisure,0
0a380b6b-8519-4a52-b896-026bf2243f6d,sunday,91,work,other,0
91550133-df0c-47e0-abbe-6c1bbb52a1da,sunday,91,shopping,home,0.2
fcaaa56e-19fa-495f-afde-2b34370229d6,sunday,91,shopping,work,0.2
074341a2-d7bb-4097-8891-94596ec51d0b,sunday,91,shopping,shopping,0.2
73bb9995-2d46-4b73-bcc8-2f88aaa8b124,sunday,91,shopping,leisure,0.2
e3dde4c4-8ee1-402a-a87a-b449a21dc5ce,sunday,91,shopping,other,0.2
976c770e-e29c-4e0b-bfe5-eef030e2996c,sunday,91,leisure,home,0.9545454545454546
7e32b21d-6f3b-4c31-a72f-efb289e09d89,sunday,91,leisure,work,0
3b18808b-99a6-43b0-bf97-59a8312c1cfc,sunday,91,leisure,shopping,0
9e5d6e96-8841-43b3-983b-a2b91e6602f0,sunday,91,leisure,leisure,0.045454545454545456
2c9d1aa4-2910-4978-86b2-f1dc45b16b30,sunday,91,leisure,other,0
15a177d5-d8d3-4698-91d9-7268fd10662f,sunday,91,other,home,1.0
9f9b3e1a-ed55-4844-89f2-2f12500f845c,sunday,91,other,work,0
